ENSG00000000003	uc004ega.1
ENSG00000106336	uc003uvl.1
ENSG00000106336	uc003uvm.1
ENSG00000106336	uc010lha.1
ENSG00000106336	uc011kjz.1
ENSG00000106336	uc011kka.1
ENSG00000106341	uc003tcl.3
ENSG00000106341	uc011kaf.2
ENSG00000106344	uc003vmp.2
ENSG00000106344	uc011koj.1
ENSG00000106344	uc011kok.1
ENSG00000106346	uc010kth.1
ENSG00000106346	uc011jwp.2
ENSG00000106346	uc011jwr.1
ENSG00000106348	uc003vmt.2
ENSG00000106348	uc003vmu.2
ENSG00000106348	uc003vmv.2
ENSG00000106348	uc003vmw.2
ENSG00000106348	uc003vmy.2
ENSG00000106348	uc011kol.1
ENSG00000106348	uc011kom.1
ENSG00000106348	uc011kon.1
ENSG00000106351	uc003uvf.3
ENSG00000106351	uc003uvg.1
ENSG00000106355	uc003tct.2
ENSG00000106355	uc011kag.1
ENSG00000106355	uc011kah.1
ENSG00000106366	uc003uxt.3
ENSG00000106366	uc011kkj.2
ENSG00000106367	uc003uxv.4
ENSG00000106384	uc003uyc.3
ENSG00000106384	uc010lhr.3
ENSG00000106392	uc003sra.3
ENSG00000106392	uc003srb.2
ENSG00000106392	uc010ktm.1
ENSG00000106392	uc010kto.2
ENSG00000106397	uc003uyd.3
ENSG00000106399	uc003sri.3
ENSG00000106400	uc003uye.3
ENSG00000106400	uc003uyf.3
ENSG00000106404	uc003uyg.2
ENSG00000106404	uc003uyh.2
ENSG00000106410	uc022aoj.1
ENSG00000106415	uc003srk.3
ENSG00000106436	uc003uyr.3
ENSG00000106443	uc003sry.2
ENSG00000106443	uc003ssa.3
ENSG00000106443	uc011jxj.2
ENSG00000106459	uc003voz.3
ENSG00000106459	uc003vpa.3
ENSG00000106459	uc003vpb.3
ENSG00000106459	uc011kpa.2
ENSG00000106460	uc003ssh.3
ENSG00000106460	uc011jxk.2
ENSG00000106462	uc003wfb.2
ENSG00000106462	uc003wfc.2
ENSG00000106462	uc003wfd.2
ENSG00000106462	uc011kug.2
ENSG00000106462	uc011kuh.2
ENSG00000106462	uc011kui.2
ENSG00000106462	uc011kuj.2
ENSG00000106477	uc003vpz.3
ENSG00000106477	uc003vqa.3
ENSG00000106477	uc003vqb.1
ENSG00000106477	uc011kpg.2
ENSG00000106479	uc010lpn.3
ENSG00000106483	uc003tfo.4
ENSG00000106484	uc003vqc.3
ENSG00000106484	uc003vqf.3
ENSG00000106484	uc003vqg.3
ENSG00000106484	uc022alp.1
ENSG00000106511	uc003stc.3
ENSG00000106524	uc003sti.3
ENSG00000106526	uc003wgu.2
ENSG00000106526	uc022aps.1
ENSG00000106536	uc003thb.2
ENSG00000106536	uc022acb.1
ENSG00000106537	uc003stq.3
ENSG00000106538	uc003wha.3
ENSG00000106541	uc003str.3
ENSG00000106546	uc011jxz.1
ENSG00000106554	uc003vre.3
ENSG00000106554	uc010lmi.3
ENSG00000106554	uc011kpn.1
ENSG00000106560	uc003who.3
ENSG00000106565	uc003whu.4
ENSG00000106565	uc003whv.4
ENSG00000106565	uc003whw.4
ENSG00000106565	uc022apx.1
ENSG00000106571	uc011kbh.2
ENSG00000106588	uc003thy.3
ENSG00000106588	uc003thz.1
ENSG00000106591	uc003tia.3
ENSG00000106603	uc003tin.1
ENSG00000106603	uc003tio.1
ENSG00000106603	uc003tip.1
ENSG00000106605	uc003tir.3
ENSG00000106605	uc010kxv.3
ENSG00000106608	uc003tiu.3
ENSG00000106608	uc003tiv.3
ENSG00000106608	uc003tiw.3
ENSG00000106608	uc003tix.3
ENSG00000106608	uc003tiy.3
ENSG00000106608	uc003tiz.3
ENSG00000106608	uc011kbj.2
ENSG00000106609	uc003tvk.3
ENSG00000106610	uc010laj.3
ENSG00000106615	uc003wkh.1
ENSG00000106617	uc003wki.3
ENSG00000106617	uc003wkj.3
ENSG00000106617	uc003wkk.3
ENSG00000106617	uc011kvl.2
ENSG00000106624	uc003tkb.3
ENSG00000106624	uc003tkc.4
ENSG00000106628	uc003tkf.4
ENSG00000106628	uc010kxz.3
ENSG00000106628	uc010kya.3
ENSG00000106631	uc003tkg.3
ENSG00000106633	uc003tkj.1
ENSG00000106633	uc003tkk.1
ENSG00000106633	uc003tkl.2
ENSG00000106635	uc003tye.2
ENSG00000106635	uc003tyf.2
ENSG00000106635	uc003tyg.2
ENSG00000106635	uc010lbf.2
ENSG00000106636	uc003tkm.3
ENSG00000106636	uc011kbv.2
ENSG00000106638	uc003tyh.3
ENSG00000106638	uc011kex.2
ENSG00000106648	uc003wkp.3
ENSG00000106665	uc003uam.3
ENSG00000106665	uc003uan.3
ENSG00000106682	uc003uad.1
ENSG00000106682	uc003uae.1
ENSG00000106683	uc003uaa.2
ENSG00000106683	uc003uab.3
ENSG00000106686	uc003zil.3
ENSG00000106686	uc011lly.2
ENSG00000106686	uc011llz.2
ENSG00000106688	uc003zij.2
ENSG00000106689	uc004boe.1
ENSG00000106689	uc010mwi.1
ENSG00000106692	uc004bcs.3
ENSG00000106692	uc011lvx.2
ENSG00000106692	uc011lvy.2
ENSG00000106701	uc004bcp.3
ENSG00000106701	uc004bcq.2
ENSG00000106701	uc011lvv.1
ENSG00000106701	uc011lvw.1
ENSG00000106714	uc004abi.3
ENSG00000106714	uc004abj.3
ENSG00000106714	uc004abk.1
ENSG00000106714	uc011lqs.1
ENSG00000106723	uc004apy.3
ENSG00000106723	uc004apz.3
ENSG00000106733	uc004ajr.4
ENSG00000106733	uc004ajs.4
ENSG00000106733	uc004ajt.4
ENSG00000106771	uc004bdt.4
ENSG00000106771	uc022bln.1
ENSG00000106772	uc004akj.4
ENSG00000106772	uc004akn.3
ENSG00000106772	uc010mpk.3
ENSG00000106772	uc011lsk.2
ENSG00000106772	uc011lsl.2
ENSG00000106772	uc011lsm.2
ENSG00000106780	uc004bkj.2
ENSG00000106780	uc022bms.1
ENSG00000106785	uc004ayd.2
ENSG00000106785	uc004ayg.1
ENSG00000106785	uc004ayh.1
ENSG00000106785	uc011lva.1
ENSG00000106789	uc004ayl.3
ENSG00000106789	uc004aym.3
ENSG00000106799	uc004azc.3
ENSG00000106799	uc004azd.3
ENSG00000106799	uc004aze.3
ENSG00000106799	uc011lvc.2
ENSG00000106803	uc004azh.3
ENSG00000106804	uc004bkv.3
ENSG00000106809	uc004asa.3
ENSG00000106809	uc004asb.3
ENSG00000106809	uc011ltx.2
ENSG00000106819	uc004ase.2
ENSG00000106819	uc010mqy.2
ENSG00000106823	uc004asf.4
ENSG00000106823	uc004asi.3
ENSG00000106823	uc011lty.2
ENSG00000106823	uc011ltz.1
ENSG00000106829	uc004alc.3
ENSG00000106829	uc004ald.3
ENSG00000106829	uc004ale.3
ENSG00000106829	uc010mps.3
ENSG00000106829	uc011lsq.2
ENSG00000106852	uc004blx.4
ENSG00000106852	uc004bly.4
ENSG00000106852	uc010mvw.3
ENSG00000106852	uc022bmw.1
ENSG00000106852	uc022bmx.1
ENSG00000106853	uc004bfh.2
ENSG00000106853	uc004bfi.3
ENSG00000106853	uc004bfj.3
ENSG00000106853	uc010mue.3
ENSG00000106853	uc011lwr.2
ENSG00000106868	uc004bfu.3
ENSG00000106868	uc010mui.3
ENSG00000106868	uc010muj.3
ENSG00000106927	uc004bie.4
ENSG00000106927	uc011lxk.2
ENSG00000106948	uc004bin.3
ENSG00000106948	uc004bio.3
ENSG00000106948	uc004bip.3
ENSG00000106948	uc004bir.3
ENSG00000106948	uc004bis.3
ENSG00000106948	uc004biv.1
ENSG00000106952	uc004bji.2
ENSG00000106976	uc022bny.1
ENSG00000106976	uc022bob.1
ENSG00000106991	uc004bsj.4
ENSG00000106991	uc004bsk.4
ENSG00000106991	uc011mam.2
ENSG00000106992	uc004bsm.4
ENSG00000106993	uc003zio.3
ENSG00000107014	uc003ziz.1
ENSG00000107014	uc003zja.1
ENSG00000107018	uc003zjb.1
ENSG00000107020	uc003zjc.3
ENSG00000107021	uc010myj.3
ENSG00000107021	uc010myk.3
ENSG00000107021	uc010myl.3
ENSG00000107036	uc003zjh.3
ENSG00000107036	uc003zji.3
ENSG00000107036	uc003zjj.1
ENSG00000107036	uc003zjl.4
ENSG00000107077	uc003zkg.3
ENSG00000107077	uc003zkh.3
ENSG00000107077	uc010mhu.2
ENSG00000107077	uc010mhv.3
ENSG00000107077	uc011lmi.1
ENSG00000107077	uc011lmk.2
ENSG00000107077	uc011lml.2
ENSG00000107099	uc003zgf.2
ENSG00000107099	uc003zgg.3
ENSG00000107099	uc003zgk.2
ENSG00000107099	uc010mgt.3
ENSG00000107099	uc010mgv.3
ENSG00000107099	uc010mgw.2
ENSG00000107099	uc022bct.1
ENSG00000107104	uc003zgl.1
ENSG00000107104	uc003zgm.3
ENSG00000107104	uc003zgn.1
ENSG00000107104	uc003zgs.1
ENSG00000107104	uc003zgt.1
ENSG00000107104	uc010mgx.1
ENSG00000107105	uc003zps.3
ENSG00000107105	uc003zpt.3
ENSG00000107105	uc003zpu.3
ENSG00000107105	uc003zpv.3
ENSG00000107130	uc004bzi.2
ENSG00000107130	uc010myz.1
ENSG00000107140	uc003zxa.3
ENSG00000107147	uc010nbf.3
ENSG00000107147	uc011mdq.2
ENSG00000107159	uc003zxo.4
ENSG00000107164	uc004bzr.1
ENSG00000107164	uc010mzd.1
ENSG00000107165	uc003zkv.4
ENSG00000107175	uc003zxv.3
ENSG00000107185	uc011lpf.2
ENSG00000107186	uc003zky.4
ENSG00000107186	uc003zlb.4
ENSG00000107186	uc010mhx.3
ENSG00000107186	uc010mhy.3
ENSG00000107186	uc010mhz.3
ENSG00000107186	uc011lmm.2
ENSG00000107186	uc011lmn.2
ENSG00000107187	uc004cgz.3
ENSG00000107187	uc004cha.3
ENSG00000107201	uc003zra.3
ENSG00000107201	uc010mji.3
ENSG00000107201	uc011lnr.1
ENSG00000107223	uc004cjt.1
ENSG00000107223	uc004cju.1
ENSG00000107223	uc022bpv.1
ENSG00000107242	uc004agu.3
ENSG00000107242	uc011lrq.2
ENSG00000107249	uc003zhv.1
ENSG00000107249	uc003zhw.1
ENSG00000107249	uc003zhx.1
ENSG00000107249	uc003zib.1
ENSG00000107249	uc003zic.1
ENSG00000107249	uc003zie.1
ENSG00000107249	uc003zig.1
ENSG00000107249	uc003zii.1
ENSG00000107249	uc010mhh.1
ENSG00000107262	uc003zsj.3
ENSG00000107263	uc010mzr.1
ENSG00000107263	uc022bos.1
ENSG00000107263	uc022bot.1
ENSG00000107281	uc004cks.2
ENSG00000107281	uc004ckt.2
ENSG00000107282	uc004ahh.2
ENSG00000107290	uc004cbj.3
ENSG00000107290	uc004cbk.3
ENSG00000107295	uc003zna.3
ENSG00000107295	uc011lmy.2
ENSG00000107317	uc004ckd.3
ENSG00000107317	uc004cke.3
ENSG00000107331	uc004ckl.1
ENSG00000107331	uc004ckm.1
ENSG00000107331	uc004cko.1
ENSG00000107331	uc011mem.1
ENSG00000107331	uc022bpy.1
ENSG00000107331	uc022bpz.1
ENSG00000107338	uc004aax.3
ENSG00000107341	uc003ztm.3
ENSG00000107362	uc004ail.3
ENSG00000107362	uc004aim.1
ENSG00000107371	uc004aal.2
ENSG00000107371	uc004aam.2
ENSG00000107372	uc004aiw.2
ENSG00000107372	uc004aix.2
ENSG00000107372	uc004aiy.2
ENSG00000107372	uc010moy.1
ENSG00000107404	uc001aer.4
ENSG00000107438	uc001kkh.3
ENSG00000107443	uc001klm.3
ENSG00000107443	uc001kln.3
ENSG00000107443	uc010qoq.2
ENSG00000107447	uc001kmf.3
ENSG00000107447	uc001kmg.3
ENSG00000107485	uc001ijz.3
ENSG00000107485	uc001ika.3
ENSG00000107518	uc001lce.3
ENSG00000107518	uc001lcf.3
ENSG00000107518	uc001lcg.3
ENSG00000107518	uc010qsm.2
ENSG00000107518	uc010qsn.2
ENSG00000107521	uc001kpl.3
ENSG00000107521	uc009xwb.3
ENSG00000107521	uc021pwv.1
ENSG00000107537	uc001ime.3
ENSG00000107537	uc001imf.3
ENSG00000107551	uc001jbo.3
ENSG00000107554	uc001kqh.2
ENSG00000107554	uc001kqj.2
ENSG00000107554	uc010qpl.1
ENSG00000107560	uc001ldj.2
ENSG00000107560	uc009xyz.2
ENSG00000107562	uc001jbf.3
ENSG00000107562	uc001jbh.3
ENSG00000107562	uc001jbi.3
ENSG00000107562	uc021ppm.1
ENSG00000107566	uc001kqn.4
ENSG00000107566	uc001kqo.4
ENSG00000107581	uc001ldu.3
ENSG00000107581	uc010qsu.2
ENSG00000107593	uc001kqx.1
ENSG00000107611	uc001ioo.3
ENSG00000107614	uc001iop.3
ENSG00000107614	uc009xjt.3
ENSG00000107614	uc010qcd.2
ENSG00000107618	uc001jez.3
ENSG00000107623	uc001jfb.3
ENSG00000107623	uc009xnp.3
ENSG00000107625	uc001jou.3
ENSG00000107643	uc001jgm.3
ENSG00000107643	uc001jgo.3
ENSG00000107643	uc001jgp.3
ENSG00000107643	uc001jgq.3
ENSG00000107643	uc009xoa.3
ENSG00000107643	uc010qgk.2
ENSG00000107643	uc021ppy.1
ENSG00000107651	uc001leu.2
ENSG00000107651	uc009xzk.2
ENSG00000107651	uc010qtc.2
ENSG00000107669	uc001lfp.3
ENSG00000107669	uc001lfq.3
ENSG00000107669	uc001lfr.3
ENSG00000107669	uc010qtr.2
ENSG00000107669	uc010qts.2
ENSG00000107669	uc010qtt.2
ENSG00000107672	uc001lfs.3
ENSG00000107672	uc001lfu.2
ENSG00000107672	uc010qtu.1
ENSG00000107679	uc001lge.2
ENSG00000107679	uc001lgf.2
ENSG00000107679	uc001lgg.2
ENSG00000107719	uc001jrd.4
ENSG00000107731	uc001jro.3
ENSG00000107731	uc001jrp.3
ENSG00000107736	uc001jrw.4
ENSG00000107736	uc001jrx.4
ENSG00000107736	uc001jry.3
ENSG00000107736	uc001jsc.1
ENSG00000107736	uc001jsg.4
ENSG00000107736	uc021psl.1
ENSG00000107738	uc001jsd.3
ENSG00000107742	uc001jso.2
ENSG00000107742	uc001jsp.3
ENSG00000107742	uc010qjt.2
ENSG00000107745	uc001jtb.2
ENSG00000107745	uc009xqo.2
ENSG00000107745	uc010qjw.2
ENSG00000107745	uc010qjx.2
ENSG00000107758	uc001jue.3
ENSG00000107758	uc001juf.3
ENSG00000107758	uc001jug.3
ENSG00000107758	uc001juh.2
ENSG00000107758	uc001jui.2
ENSG00000107758	uc010qkj.2
ENSG00000107771	uc001kdg.1
ENSG00000107771	uc001kdh.1
ENSG00000107771	uc001kdi.1
ENSG00000107771	uc010qmd.1
ENSG00000107771	uc010qme.1
ENSG00000107779	uc001kdy.3
ENSG00000107789	uc001keu.3
ENSG00000107789	uc001kev.3
ENSG00000107789	uc021pvv.1
ENSG00000107796	uc001kfp.3
ENSG00000107796	uc001kfq.3
ENSG00000107798	uc001kga.4
ENSG00000107798	uc001kgb.4
ENSG00000107798	uc001kgc.4
ENSG00000107798	uc001kgd.3
ENSG00000107798	uc009xtq.3
ENSG00000107807	uc001ksw.3
ENSG00000107807	uc021pxd.1
ENSG00000107815	uc001ksf.2
ENSG00000107815	uc001ksg.2
ENSG00000107815	uc021pxb.1
ENSG00000107816	uc001ksj.3
ENSG00000107816	uc001ksk.3
ENSG00000107816	uc001ksl.3
ENSG00000107816	uc001ksm.3
ENSG00000107819	uc001ksp.3
ENSG00000107821	uc001ksr.3
ENSG00000107821	uc001kss.4
ENSG00000107829	uc001kto.3
ENSG00000107831	uc001ktp.2
ENSG00000107831	uc001ktq.2
ENSG00000107831	uc001ktr.2
ENSG00000107831	uc001kts.2
ENSG00000107833	uc001ktt.3
ENSG00000107854	uc001khp.3
ENSG00000107859	uc001kuu.1
ENSG00000107862	uc001kux.2
ENSG00000107863	uc001isb.2
ENSG00000107863	uc001isd.1
ENSG00000107863	uc009xkl.1
ENSG00000107863	uc010qdb.1
ENSG00000107864	uc001khv.2
ENSG00000107864	uc001khw.2
ENSG00000107864	uc010qnn.2
ENSG00000107872	uc001kvj.1
ENSG00000107872	uc001kvk.2
ENSG00000107872	uc001kvl.1
ENSG00000107874	uc001kvn.2
ENSG00000107882	uc001kvw.2
ENSG00000107882	uc001kvx.3
ENSG00000107882	uc001kvy.2
ENSG00000107890	uc001itg.2
ENSG00000107890	uc009xku.1
ENSG00000107897	uc001ito.3
ENSG00000107897	uc001itp.3
ENSG00000107897	uc001itr.1
ENSG00000107897	uc010qdm.2
ENSG00000107897	uc010qdo.2
ENSG00000107897	uc010qdp.2
ENSG00000107902	uc001lhs.2
ENSG00000107902	uc001lht.2
ENSG00000107902	uc009yaj.2
ENSG00000107929	uc001ifs.1
ENSG00000107937	uc001ift.3
ENSG00000107937	uc010qad.2
ENSG00000107937	uc010qae.2
ENSG00000107938	uc001lio.1
ENSG00000107938	uc001liq.1
ENSG00000107938	uc001lir.3
ENSG00000107949	uc001ljb.4
ENSG00000107949	uc001ljc.4
ENSG00000107949	uc001ljd.4
ENSG00000107949	uc010quj.2
ENSG00000107951	uc001iva.4
ENSG00000107951	uc001ivb.4
ENSG00000107951	uc001ivc.2
ENSG00000107951	uc001ivd.2
ENSG00000107954	uc001kxh.3
ENSG00000107954	uc021pxn.1
ENSG00000107957	uc001kxj.1
ENSG00000107957	uc009xxn.1
ENSG00000107957	uc010qqr.2
ENSG00000107957	uc010qqs.1
ENSG00000107957	uc010qqu.1
ENSG00000107959	uc001igt.2
ENSG00000107959	uc009xhv.2
ENSG00000107959	uc010qah.2
ENSG00000107960	uc001kxl.3
ENSG00000107960	uc001kxm.3
ENSG00000107968	uc001ivi.2
ENSG00000107968	uc001ivj.2
ENSG00000107968	uc009xlf.2
ENSG00000107984	uc001jjr.3
ENSG00000108001	uc001lki.2
ENSG00000108001	uc021qav.1
ENSG00000108010	uc001lkm.2
ENSG00000108010	uc001lkn.2
ENSG00000108018	uc001kyl.3
ENSG00000108018	uc001kym.3
ENSG00000108018	uc021pxw.1
ENSG00000108021	uc001iij.3
ENSG00000108039	uc001kyp.2
ENSG00000108039	uc001kyq.2
ENSG00000108039	uc009xxt.2
ENSG00000108039	uc010qrb.2
ENSG00000108055	uc001kze.3
ENSG00000108061	uc001kzl.4
ENSG00000108061	uc001kzn.3
ENSG00000108064	uc001jkf.3
ENSG00000108064	uc001jkg.3
ENSG00000108091	uc001jks.4
ENSG00000108094	uc001ixv.3
ENSG00000108094	uc001ixw.3
ENSG00000108094	uc010qer.2
ENSG00000108100	uc001iyu.4
ENSG00000108100	uc001iyw.4
ENSG00000108100	uc001iyx.4
ENSG00000108100	uc009xmb.3
ENSG00000108100	uc010qet.2
ENSG00000108106	uc002qkx.1
ENSG00000108107	uc002qkv.3
ENSG00000108107	uc010yfy.1
ENSG00000108107	uc010yfz.2
ENSG00000108107	uc010yga.2
ENSG00000108107	uc010ygb.2
ENSG00000108175	uc001kaf.2
ENSG00000108175	uc010qlq.1
ENSG00000108176	uc001jnb.3
ENSG00000108176	uc001jnc.3
ENSG00000108179	uc001kai.3
ENSG00000108179	uc001kaj.3
ENSG00000108187	uc001jnr.1
ENSG00000108187	uc001jns.1
ENSG00000108187	uc001jnt.1
ENSG00000108187	uc001jnu.1
ENSG00000108187	uc001jnv.1
ENSG00000108219	uc001kci.4
ENSG00000108219	uc001kcj.4
ENSG00000108219	uc009xss.3
ENSG00000108231	uc001kjc.4
ENSG00000108231	uc010qnv.2
ENSG00000108239	uc001kjr.2
ENSG00000108242	uc001kjv.4
ENSG00000108242	uc001kjw.4
ENSG00000108244	uc002hvm.1
ENSG00000108244	uc002hvn.1
ENSG00000108244	uc010wfl.1
ENSG00000108255	uc002hdw.3
ENSG00000108256	uc002hdx.4
ENSG00000108256	uc002hdy.4
ENSG00000108262	uc002hef.2
ENSG00000108262	uc002heg.2
ENSG00000108262	uc010wbg.1
ENSG00000108264	uc002hnt.3
ENSG00000108264	uc002hnu.1
ENSG00000108264	uc002hnv.3
ENSG00000108270	uc002hni.3
ENSG00000108272	uc002hnd.3
ENSG00000108278	uc002hms.1
ENSG00000108292	uc002hqi.4
ENSG00000108292	uc002hqj.3
ENSG00000108292	uc010wdr.2
ENSG00000108294	uc002hqr.3
ENSG00000108296	uc002hqu.3
ENSG00000108296	uc010wdv.2
ENSG00000108296	uc010wdw.1
ENSG00000108298	uc002hrq.1
ENSG00000108306	uc002hrt.3
ENSG00000108306	uc010cvu.3
ENSG00000108309	uc002igi.3
ENSG00000108309	uc002igj.3
ENSG00000108309	uc002igl.4
ENSG00000108312	uc002igc.3
ENSG00000108312	uc002igd.3
ENSG00000108312	uc010czs.3
ENSG00000108312	uc010czt.3
ENSG00000108342	uc002hto.3
ENSG00000108342	uc002htp.3
ENSG00000108342	uc002htq.3
ENSG00000108342	uc010wep.2
ENSG00000108342	uc021tww.1
ENSG00000108342	uc021twx.1
ENSG00000108344	uc002htn.1
ENSG00000108344	uc010weo.1
ENSG00000108349	uc002hue.3
ENSG00000108349	uc010cws.1
ENSG00000108352	uc010cwu.1
ENSG00000108370	uc002jfd.3
ENSG00000108370	uc002jfe.3
ENSG00000108370	uc010dem.3
ENSG00000108375	uc002iwf.3
ENSG00000108375	uc002iwg.4
ENSG00000108375	uc002iwh.4
ENSG00000108375	uc010dcw.3
ENSG00000108375	uc010wnv.2
ENSG00000108379	uc002ikv.2
ENSG00000108381	uc002fvq.3
ENSG00000108381	uc010ckg.3
ENSG00000108384	uc002iwt.1
ENSG00000108384	uc002iwu.3
ENSG00000108384	uc002iww.3
ENSG00000108384	uc010ddc.3
ENSG00000108384	uc010woa.1
ENSG00000108387	uc002iwm.2
ENSG00000108387	uc002iwo.2
ENSG00000108387	uc002iwp.2
ENSG00000108387	uc010dcy.2
ENSG00000108387	uc010wnw.2
ENSG00000108387	uc010wnx.2
ENSG00000108387	uc010wny.2
ENSG00000108389	uc002iwj.2
ENSG00000108389	uc010dcx.1
ENSG00000108395	uc002iwy.4
ENSG00000108395	uc002iwz.4
ENSG00000108395	uc002ixa.4
ENSG00000108395	uc010woc.2
ENSG00000108405	uc002fww.3
ENSG00000108406	uc002ixn.2
ENSG00000108406	uc002ixo.1
ENSG00000108406	uc010woe.2
ENSG00000108417	uc002hwp.1
ENSG00000108423	uc002ixw.2
ENSG00000108423	uc002ixx.2
ENSG00000108423	uc010ddf.2
ENSG00000108423	uc010ddi.2
ENSG00000108423	uc010wok.2
ENSG00000108423	uc010wol.2
ENSG00000108424	uc002ilt.1
ENSG00000108424	uc010wkw.1
ENSG00000108424	uc010wkx.1
ENSG00000108433	uc002iky.3
ENSG00000108433	uc002ikz.3
ENSG00000108433	uc002ila.3
ENSG00000108433	uc010wkh.1
ENSG00000108439	uc002imo.3
ENSG00000108439	uc010wkz.2
ENSG00000108439	uc010wla.2
ENSG00000108439	uc010wlb.2
ENSG00000108443	uc002ixy.3
ENSG00000108443	uc010ddj.2
ENSG00000108443	uc010wom.2
ENSG00000108443	uc010won.2
ENSG00000108448	uc002guf.2
ENSG00000108448	uc002gug.1
ENSG00000108448	uc002guh.1
ENSG00000108448	uc002gui.1
ENSG00000108448	uc010vyf.1
ENSG00000108448	uc010vyg.1
ENSG00000108448	uc010vyh.1
ENSG00000108465	uc002imq.1
ENSG00000108465	uc002imr.3
ENSG00000108465	uc010wlc.2
ENSG00000108468	uc002ind.4
ENSG00000108468	uc002ine.4
ENSG00000108469	uc002joz.4
ENSG00000108469	uc002jpa.4
ENSG00000108469	uc002jpb.2
ENSG00000108469	uc010dgl.3
ENSG00000108474	uc002gpv.3
ENSG00000108474	uc010vwd.2
ENSG00000108479	uc002jpk.3
ENSG00000108506	uc002izm.3
ENSG00000108506	uc002izn.3
ENSG00000108509	uc002gag.2
ENSG00000108509	uc002gah.2
ENSG00000108509	uc002gai.2
ENSG00000108509	uc010cku.2
ENSG00000108510	uc002izo.3
ENSG00000108510	uc002izp.3
ENSG00000108511	uc002ins.1
ENSG00000108511	uc010dbh.1
ENSG00000108515	uc002gab.4
ENSG00000108515	uc002gac.4
ENSG00000108515	uc010vss.2
ENSG00000108518	uc002gaa.3
ENSG00000108523	uc002fzs.3
ENSG00000108523	uc002fzu.3
ENSG00000108523	uc002fzw.2
ENSG00000108528	uc002fzo.2
ENSG00000108528	uc021tod.1
ENSG00000108528	uc021toe.1
ENSG00000108551	uc002gri.3
ENSG00000108551	uc021trg.1
ENSG00000108556	uc002fzk.1
ENSG00000108557	uc002grm.3
ENSG00000108557	uc002grn.1
ENSG00000108559	uc002gbn.3
ENSG00000108559	uc002gbo.2
ENSG00000108559	uc010vsx.2
ENSG00000108561	uc002gby.1
ENSG00000108576	uc002hey.4
ENSG00000108578	uc002hez.2
ENSG00000108578	uc010wbn.2
ENSG00000108582	uc002hfb.2
ENSG00000108582	uc010wbo.2
ENSG00000108587	uc002hfd.3
ENSG00000108587	uc002hfe.3
ENSG00000108587	uc002hff.3
ENSG00000108588	uc002jbs.4
ENSG00000108588	uc002jbt.2
ENSG00000108588	uc010ddx.3
ENSG00000108590	uc002gdg.4
ENSG00000108591	uc002gsh.1
ENSG00000108591	uc010vxg.1
ENSG00000108592	uc002jbz.3
ENSG00000108592	uc002jca.3
ENSG00000108599	uc002gwo.3
ENSG00000108599	uc010cqw.1
ENSG00000108602	uc002gwj.3
ENSG00000108602	uc002gwk.3
ENSG00000108602	uc010cqu.3
ENSG00000108602	uc010cqv.3
ENSG00000108602	uc010vzd.2
ENSG00000108604	uc010dea.1
ENSG00000108604	uc010deb.1
ENSG00000108604	uc010wpt.1
ENSG00000108622	uc002jdu.4
ENSG00000108622	uc002jdv.4
ENSG00000108622	uc002jdw.4
ENSG00000108622	uc002jdx.4
ENSG00000108622	uc010ded.3
ENSG00000108639	uc002jut.3
ENSG00000108639	uc002juu.1
ENSG00000108641	uc002gvk.4
ENSG00000108641	uc010cqm.1
ENSG00000108641	uc010cqn.2
ENSG00000108641	uc010vyr.2
ENSG00000108641	uc010vys.2
ENSG00000108651	uc002hgr.3
ENSG00000108654	uc002jek.2
ENSG00000108654	uc010deh.2
ENSG00000108654	uc010wqa.1
ENSG00000108666	uc002hhg.3
ENSG00000108669	uc002jvw.3
ENSG00000108669	uc010wtv.2
ENSG00000108669	uc010wtw.1
ENSG00000108669	uc010wtx.1
ENSG00000108669	uc021ueg.1
ENSG00000108671	uc002hhm.3
ENSG00000108671	uc010cta.1
ENSG00000108679	uc002jwh.3
ENSG00000108684	uc002hht.3
ENSG00000108684	uc002hhu.3
ENSG00000108688	uc002hhz.3
ENSG00000108691	uc002hhy.3
ENSG00000108700	uc002hib.3
ENSG00000108702	uc002hid.1
ENSG00000108733	uc002hjp.3
ENSG00000108753	uc002hok.4
ENSG00000108753	uc010wdi.2
ENSG00000108753	uc021tvv.1
ENSG00000108753	uc021tvw.1
ENSG00000108759	uc002hwr.3
ENSG00000108771	uc002hyv.3
ENSG00000108771	uc002hyw.3
ENSG00000108771	uc010wgf.1
ENSG00000108773	uc002hyx.2
ENSG00000108774	uc002hyz.3
ENSG00000108774	uc002hza.3
ENSG00000108774	uc010cxx.3
ENSG00000108784	uc002hzv.3
ENSG00000108786	uc002hzw.3
ENSG00000108786	uc010cyi.3
ENSG00000108788	uc002iaf.3
ENSG00000108788	uc002iag.3
ENSG00000108788	uc002iah.3
ENSG00000108797	uc002iay.3
ENSG00000108798	uc002iop.1
ENSG00000108798	uc002ioq.1
ENSG00000108799	uc002iaz.3
ENSG00000108799	uc002iba.3
ENSG00000108799	uc010cys.2
ENSG00000108799	uc010wgt.2
ENSG00000108799	uc010wgv.2
ENSG00000108799	uc010wgw.2
ENSG00000108813	uc002ipv.3
ENSG00000108813	uc002ipw.3
ENSG00000108821	uc002iqm.3
ENSG00000108823	uc002iqi.3
ENSG00000108823	uc002iqj.3
ENSG00000108823	uc010wmh.1
ENSG00000108825	uc002icd.3
ENSG00000108825	uc010whg.2
